restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available,order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
b9a1968c,Restaurant_49,Mumbai,Area_B,Mexican,2.6,4705,High,No,f4c78ebd,b9a1968c,9f583c64,2024-01-26,13:51,51,1921.97,1,"Credit Card",3.4
b9a1968c,Restaurant_49,Mumbai,Area_B,Mexican,2.6,4705,High,No,f5632956,b9a1968c,c7f04963,2024-04-04,19:19,34,1064.09,5,UPI,3.8
b9a1968c,Restaurant_49,Mumbai,Area_B,Mexican,2.6,4705,High,No,4426873e,b9a1968c,8ee4d869,2024-01-01,18:44,81,1451.79,2,"Credit Card",1.6
b9a1968c,Restaurant_49,Mumbai,Area_B,Mexican,2.6,4705,High,No,bb534cd4,b9a1968c,ec393562,2024-06-19,15:51,38,139.31,1,UPI,3.3
528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes,0f0be3a0,528a4810,351bb9d5,2024-03-17,0:04,44,160.21,3,COD,3.4
528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes,1e88056f,528a4810,98169cbc,2024-04-06,12:39,46,369.36,2,COD,4.9
528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes,3437d563,528a4810,44571735,2024-02-06,23:17,61,1459.99,4,UPI,2.7
528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes,bcc1922e,528a4810,a2b506c9,2024-06-12,18:36,74,663.41,4,COD,3.9
528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes,883688b4,528a4810,990ef59d,2024-11-16,14:32,75,1036.75,10,"Credit Card",3.1
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,f6808384,2.74E+12,735e2950,2024-10-02,19:13,77,669.29,5,COD,4.5
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,bf4a7dbe,2.74E+12,b8eabe8d,2024-10-03,16:45,87,351.66,1,UPI,2.7
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,b159e20c,2.74E+12,19958df2,2024-06-13,22:37,69,1854.9,6,UPI,1
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,b3f18d13,2.74E+12,20c7bedc,2024-03-12,13:16,90,893.31,1,"Credit Card",1.5
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,a3051331,2.74E+12,7f8af5d4,2024-06-07,20:12,33,1393.53,1,"Credit Card",1.6
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,68534ee9,2.74E+12,36115b10,2024-03-22,2:20,38,892.31,2,Wallet,4.9
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,070e9c23,2.74E+12,89da82a2,2024-06-09,3:55,54,1055.67,3,"Net Banking",2.8
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,6f08a446,2.74E+12,fdeae3ba,2024-05-26,13:14,33,1128.59,1,Wallet,4.9
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,a99da0e5,2.74E+12,b01998b8,2024-03-12,22:43,44,860.9,1,UPI,3.6
2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes,7afbb478,2.74E+12,9ac25578,2024-10-15,13:09,73,546.81,5,Wallet,4.3
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,9839235,d4eb642a,f9332248,2024-02-14,12:06,47,1878.37,10,"Net Banking",2.2
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,72060ea4,d4eb642a,ccb5d135,2024-02-16,5:32,66,272.52,7,Wallet,3.5
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,278401ab,d4eb642a,cddba02d,2024-03-28,14:13,66,289.48,9,UPI,4.6
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,909a8aa8,d4eb642a,1c837668,2024-07-21,21:00,56,1166.14,3,UPI,1.2
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,e7641ee4,d4eb642a,440f48ae,2024-01-26,12:46,57,1704.15,2,"Credit Card",2
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,761ca31a,d4eb642a,96d3d2ef,2024-12-27,13:20,31,292.12,7,COD,3.3
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,ccc170ef,d4eb642a,fae9dc95,2024-05-07,0:58,39,1092.46,7,COD,1.9
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,f35c51cf,d4eb642a,33898721,2024-12-21,8:31,63,1613.33,5,COD,1.7
d4eb642a,Restaurant_52,Kolkata,Area_C,Chinese,2.5,4944,Low,Yes,d5fbbc19,d4eb642a,d3c28f0e,2024-07-25,2:06,74,527.85,7,"Credit Card",3.1
289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No,aabab322,289a82f6,97f2e5ea,2024-08-07,22:19,22,635.14,10,"Credit Card",2.5
289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No,45d7b561,289a82f6,959b73f4,2024-01-05,1:15,86,1587.1,7,COD,3.6
289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No,5724f881,289a82f6,be923f39,2024-06-04,23:13,69,1921.69,4,COD,3.8
289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No,0571ba24,289a82f6,630081f2,2024-07-08,13:55,83,1959.01,9,UPI,4.9
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,021b9a97,e6f5e6b1,f0aba02e,2024-12-26,14:07,60,601.47,8,UPI,2
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,7770ff47,e6f5e6b1,858bf89d,2024-01-13,8:28,21,174.16,4,COD,1.7
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,d33792de,e6f5e6b1,13ec7bab,2024-09-15,18:11,69,240.41,1,Wallet,2.9
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,e93faaa0,e6f5e6b1,e819bc78,2024-05-08,4:46,29,165.17,9,"Credit Card",3.1
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,53a504c5,e6f5e6b1,c113a47a,2024-01-19,9:19,33,1646.44,9,Wallet,4.9
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,14d627aa,e6f5e6b1,6470a316,2024-09-09,11:51,34,1527.27,5,Wallet,3.3
e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes,7d544897,e6f5e6b1,da50cd1f,2024-01-06,0:56,25,1489.01,7,COD,2.7
4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes,98237753,4da1655b,9b6fdc36,2024-09-24,1:19,51,1356.07,5,COD,1.9
4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes,b593e8ad,4da1655b,4ccb6339,2024-03-06,13:53,41,1591.33,10,"Credit Card",3.7
4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes,c7bf4b2b,4da1655b,b97c82b2,2024-05-19,7:26,22,1193.62,1,COD,3.9
4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes,7c12c141,4da1655b,fcd31c53,2024-09-26,23:25,21,954.8,3,COD,1.4
4da1655b,Restaurant_55,Delhi,Area_A,Chinese,2.7,827,Medium,Yes,7725aedc,4da1655b,dd070536,2024-08-02,3:40,33,1517.38,7,Wallet,3.5
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,a22831d7,bd7c2a0c,e88bdc84,2024-06-28,9:46,88,411.14,8,"Credit Card",2.2
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,4.22E+99,bd7c2a0c,9b41109e,2024-11-05,23:37,28,1134.7,2,Wallet,1.3
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,64656f86,bd7c2a0c,e53f914c,2024-06-02,19:40,31,1316.53,2,COD,1.4
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,149bf235,bd7c2a0c,0a1a635b,2024-01-24,5:48,54,763.87,4,COD,3.4
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,d93004b0,bd7c2a0c,f01e8be0,2024-12-12,2:42,24,360.45,5,UPI,3.2
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,0da0f57f,bd7c2a0c,81ca9fea,2024-12-15,4:13,46,1816.62,9,UPI,2.6
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,22bf68b2,bd7c2a0c,079cbd87,2024-09-08,4:56,15,1442.55,7,"Net Banking",1.5
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,9fb0e187,bd7c2a0c,ce24e096,2024-09-26,10:57,87,494.67,10,"Net Banking",4.6
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,65e6b109,bd7c2a0c,68c0bd72,2024-07-25,11:48,49,911.61,10,"Net Banking",3.4
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,17098a63,bd7c2a0c,a65a4870,2024-06-08,3:29,30,874.89,4,UPI,3.9
bd7c2a0c,Restaurant_56,Mumbai,Area_E,Thai,4.6,2336,Low,Yes,87035b88,bd7c2a0c,1c750bdc,2024-11-09,17:56,90,140.3,7,COD,2.3
f2718889,Restaurant_57,Kolkata,Area_C,Chinese,4.2,884,Low,No,f790f7a4,f2718889,3b24df95,2024-03-28,4:28,27,536.96,9,UPI,3.5
f2718889,Restaurant_57,Kolkata,Area_C,Chinese,4.2,884,Low,No,99072c2f,f2718889,9d6a5df8,2024-03-06,23:08,89,958.9,10,COD,2.5
f2718889,Restaurant_57,Kolkata,Area_C,Chinese,4.2,884,Low,No,18c696ae,f2718889,4a92a74b,2024-10-11,7:47,57,1134.11,6,Wallet,1.5
8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes,1f21c732,8ff329e1,e09d8519,2024-04-20,21:08,68,176.04,9,Wallet,3.1
8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes,384f5cff,8ff329e1,d7ab1e40,2024-10-11,5:39,62,760.3,3,"Net Banking",4.1
8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes,77df8b66,8ff329e1,736e8f69,2024-10-28,15:54,56,1261.47,8,"Net Banking",4.4
8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes,8da18951,8ff329e1,f0e1c578,2024-07-28,7:23,54,330.59,5,Wallet,3.5
8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes,4717bbe8,8ff329e1,d51d53aa,2024-02-01,6:32,81,1387.92,5,"Credit Card",2
64dde01b,Restaurant_59,Mumbai,Area_B,Indian,3.7,443,Low,Yes,31c5a014,64dde01b,6c6cebd7,2024-09-23,13:04,27,489.55,1,Wallet,3.9
64dde01b,Restaurant_59,Mumbai,Area_B,Indian,3.7,443,Low,Yes,b5816bf9,64dde01b,8c0993ca,2024-04-11,12:41,52,1029.74,5,COD,4.3
64dde01b,Restaurant_59,Mumbai,Area_B,Indian,3.7,443,Low,Yes,fdc4599c,64dde01b,cc394aa4,2024-05-19,1:46,71,1837.2,5,"Credit Card",3.8
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,78214036,b1f2c737,538aea0c,2024-07-22,0:17,28,1819.48,10,UPI,1.7
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,c7726268,b1f2c737,26db4cae,2024-07-06,13:10,85,728.01,7,"Net Banking",1.8
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,bdf21417,b1f2c737,6be383c4,2024-07-15,4:18,78,489.75,4,"Credit Card",2.6
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,5d5aefd2,b1f2c737,0668d904,2024-11-05,4:01,74,1225.12,1,"Credit Card",3
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,730dce37,b1f2c737,9f2331a0,2024-01-26,6:41,27,1890.09,9,UPI,2.1
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,bfecc10f,b1f2c737,83301b7d,2024-05-13,5:07,75,345.01,8,Wallet,4.8
b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes,b537542c,b1f2c737,752f852e,2024-02-03,3:56,28,434.99,8,"Net Banking",1.1
1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No,1e23490d,1cc20309,ef18d714,2024-11-11,7:11,40,1522.07,3,UPI,3.6
1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No,4c15b01c,1cc20309,7a1c0e74,2024-07-11,1:32,81,1332.13,3,"Credit Card",1.9
1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No,fc13ebc5,1cc20309,c461c4e3,2024-06-25,18:12,43,1858.99,1,"Net Banking",1
1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No,a5daed65,1cc20309,81b67e67,2024-10-02,16:25,58,687.92,1,Wallet,1.8
1cc20309,Restaurant_61,Chennai,Area_E,Mexican,4.5,4276,High,No,976c6eec,1cc20309,0c1d5265,2024-11-01,15:40,29,1413.71,1,"Net Banking",1.6
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,d30c1957,5440dc43,90281558,2024-07-02,7:35,28,840.41,1,COD,3.5
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,8af772e9,5440dc43,9b4f0c8c,2024-03-08,23:21,44,262.74,8,Wallet,2.7
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,679252c2,5440dc43,77e05399,2024-09-17,22:13,64,143.89,2,"Net Banking",4.1
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,1bc1addc,5440dc43,56ec8e54,2024-07-03,1:43,68,1383.1,7,UPI,2.3
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,6d5fd836,5440dc43,f3674d75,2024-09-03,6:23,46,1848.37,8,Wallet,2.4
5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes,0b21f9c2,5440dc43,e1c383c8,2024-09-07,3:31,42,564.94,7,"Credit Card",4.3
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,2baccc44,7cfc6e28,cc175d68,2024-06-26,23:28,31,1290.89,3,COD,2.9
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,32df3df6,7cfc6e28,cd7e8b72,2024-10-22,11:24,24,452.05,2,COD,1.2
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,1371779a,7cfc6e28,a3adb8f5,2024-03-27,9:39,17,466.24,6,COD,1.2
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,c549b87c,7cfc6e28,d06dbe40,2024-03-20,3:32,17,1799.61,10,"Credit Card",3.9
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,92399a9b,7cfc6e28,898d5ef4,2024-06-18,1:29,36,1206.07,5,"Net Banking",2.7
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,29a40989,7cfc6e28,378b1739,2024-11-10,22:53,51,1688.71,7,UPI,4.2
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,5fad3dec,7cfc6e28,0a7d39a9,2024-08-28,7:09,41,743.52,2,UPI,4.1
7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No,60cdd1f2,7cfc6e28,4074e8a3,2024-01-04,18:05,36,1720.77,4,COD,4.1
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,4dddb157,20fd72ee,b951285b,2024-06-26,22:07,40,1284.7,7,UPI,3.3
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,70f533bc,20fd72ee,6c96e094,2024-01-24,14:17,17,215.02,4,"Credit Card",3
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,2c0fc81a,20fd72ee,beb6b676,2024-02-08,15:48,90,1257.78,7,COD,4
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,b57ab460,20fd72ee,cfceef24,2024-12-06,1:11,42,350.93,5,"Net Banking",1.1
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,9fa4228e,20fd72ee,7fabb94b,2024-02-22,21:18,31,599.68,7,"Net Banking",3.7
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,7bb7d755,20fd72ee,b9442d82,2024-06-05,20:51,35,1671.56,6,COD,4.8
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,a1725626,20fd72ee,a9602f5a,2024-05-07,2:21,74,1375.02,2,COD,3.6
20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes,e142d877,20fd72ee,c0a7f6e4,2024-10-21,18:05,59,1901.4,3,UPI,2.5
35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No,4f2371fa,35c24305,059283f3,2024-08-13,19:22,90,1464.17,5,COD,4.6
35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No,0f6dbf76,35c24305,6017531c,2024-06-21,2:37,24,1364.89,4,"Credit Card",2.5
35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No,9d95a45a,35c24305,21283126,2024-10-11,22:26,46,1843.82,7,Wallet,2.6
35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No,5ba25957,35c24305,cbfe9ef8,2024-06-21,23:48,82,699.39,6,COD,3.4
35c24305,Restaurant_65,Chennai,Area_C,Thai,4.7,2676,Medium,No,df2b3fcf,35c24305,ebc6700f,2024-12-16,19:38,35,668.84,5,Wallet,3.6
d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No,01295b6d,d2c59e6e,daa970f8,2024-11-16,9:51,45,612.27,7,Wallet,3.9
d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No,4490908d,d2c59e6e,4b376f95,2024-06-01,23:07,23,1074.38,2,UPI,2.4
d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No,a524dd55,d2c59e6e,a41e1a0b,2024-06-10,6:21,71,1848.68,9,"Credit Card",4.6
d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No,66bdae4f,d2c59e6e,838ab68c,2024-10-16,9:33,43,987.94,4,Wallet,2.9
d2c59e6e,Restaurant_66,Delhi,Area_B,Indian,4.7,1912,Medium,No,564f2e82,d2c59e6e,a0c66069,2024-04-18,17:44,76,496.21,2,Wallet,1.4
c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes,da4ff2e8,c19c6dfd,15da8c39,2024-08-24,20:55,45,1563.92,9,"Net Banking",4.4
c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes,8a231ba0,c19c6dfd,c9b55df1,2024-04-02,15:00,52,692.17,10,"Net Banking",4.9
f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No,1f46365d,f32a3aad,53ab217d,2024-06-13,10:30,44,883.49,9,"Net Banking",2.9
f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No,f5950ecd,f32a3aad,19677fc9,2024-11-12,21:44,21,268.64,4,UPI,3.6
f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No,5993a526,f32a3aad,a5e5a1ee,2024-08-21,3:11,72,1366.95,3,"Net Banking",3.6
f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No,5dab25ab,f32a3aad,1c170c09,2024-03-04,15:15,25,1033.25,1,"Credit Card",3.1
f32a3aad,Restaurant_68,Bangalore,Area_A,Indian,4.5,2879,High,No,75625d97,f32a3aad,7de30f4f,2024-12-21,0:43,87,536.18,4,Wallet,2.6
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,30dac1cd,eb174c1f,4614342a,2024-02-05,22:00,89,1426.5,1,Wallet,1.7
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,a09c5364,eb174c1f,b7495a6c,2024-06-21,1:50,69,328.59,4,COD,1.2
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,66c70173,eb174c1f,d81a4ef5,2024-04-04,13:34,60,1522.37,2,"Credit Card",1.8
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,8c820e86,eb174c1f,02f96c18,2024-12-23,21:22,37,682.23,8,COD,1.9
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,ca1502ef,eb174c1f,2701fca3,2024-07-20,14:26,37,1670.76,10,"Credit Card",1.3
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,5a2216c3,eb174c1f,4f75bd97,2024-08-09,22:19,90,1852.71,1,"Net Banking",3.3
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,c76e8175,eb174c1f,f9e09a98,2024-09-02,20:58,42,1555.06,4,Wallet,4
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,40732965,eb174c1f,3d3f4567,2024-10-27,12:03,45,1551.91,10,UPI,2.7
eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes,a1647102,eb174c1f,f469d5b8,2024-08-14,0:57,47,235.77,6,"Credit Card",4.6
b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No,cefa14b5,b2dc7803,9f378c7f,2024-03-11,13:35,24,1153.38,4,"Credit Card",3.4
b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No,c052f9f5,b2dc7803,fd7641dc,2024-02-22,11:25,24,614.88,7,Wallet,2.7
b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No,67e74076,b2dc7803,40f58a14,2024-06-23,19:48,50,212.97,8,"Credit Card",3
b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No,1e4fb3d1,b2dc7803,39ab2522,2024-02-03,23:45,63,117.87,2,COD,1.3
958d0a73,Restaurant_71,Kolkata,Area_D,Indian,2.6,632,Medium,No,d54b7502,958d0a73,3e32069a,2024-09-05,18:48,26,1151.33,10,"Credit Card",2.5
958d0a73,Restaurant_71,Kolkata,Area_D,Indian,2.6,632,Medium,No,8cb1820e,958d0a73,8ceedcb9,2024-08-28,2:07,42,658.53,1,UPI,1.6
958d0a73,Restaurant_71,Kolkata,Area_D,Indian,2.6,632,Medium,No,89255048,958d0a73,64646238,2024-01-02,14:17,89,267.96,10,Wallet,4.6
d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No,75c7dfc4,d115b7b9,0cc3c3cc,2024-01-03,17:44,36,1753.1,6,COD,4.4
d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No,94c13d07,d115b7b9,4471d69b,2024-04-11,7:05,57,563.67,5,"Credit Card",1.3
d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No,d6aaacda,d115b7b9,83bc1908,2024-05-20,5:40,38,1099.29,4,"Net Banking",4.7
d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No,df45dfc8,d115b7b9,8d461a4c,2024-06-10,6:00,45,279.61,3,"Net Banking",1.4
d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No,71fc6a71,d115b7b9,d43b60cc,2024-02-26,6:30,53,1844.29,5,COD,3.1
d15946a3,Restaurant_73,Kolkata,Area_A,Chinese,2.6,688,High,Yes,9c5921f5,d15946a3,d15f41f4,2024-11-08,4:55,77,929.97,4,UPI,1.4
d15946a3,Restaurant_73,Kolkata,Area_A,Chinese,2.6,688,High,Yes,13a219a1,d15946a3,cbe233b7,2024-10-22,14:02,87,293.5,9,COD,3.6
5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No,bf5693a1,5628c140,7b715d79,2024-05-11,3:00,41,618.93,9,"Net Banking",1.2
5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No,e1384a1a,5628c140,ecaa9207,2024-09-05,22:10,27,319.19,6,Wallet,4
5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No,9a66be59,5628c140,5981c757,2024-11-10,1:18,52,635.73,7,"Credit Card",3.2
5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No,c83d39e8,5628c140,f1efa418,2024-04-09,12:59,69,360.74,4,Wallet,3.1
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,47d95202,a6e2078c,20c7f181,2024-12-12,7:09,75,900.54,9,UPI,4.3
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,619c2730,a6e2078c,dcf18d11,2024-11-01,0:17,48,1657.56,5,"Net Banking",4
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,69557e7b,a6e2078c,543328b9,2024-06-16,15:32,40,368.29,10,"Net Banking",4.8
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,b3a89ea4,a6e2078c,6a4cf7b9,2024-04-04,20:21,42,1114.88,1,"Credit Card",4.4
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,d5cf75d6,a6e2078c,d7444065,2024-09-12,11:53,39,1194.63,9,Wallet,1.9
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,151d911a,a6e2078c,63adca21,2024-01-02,13:52,17,1603.98,2,"Net Banking",4.9
a6e2078c,Restaurant_75,Chennai,Area_D,Thai,3.9,3426,High,No,5a46f039,a6e2078c,9d676b73,2024-04-15,15:52,86,1835.1,9,UPI,1.1
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,f0302f23,4910ebd8,55b53a0a,2024-08-11,1:17,66,423.51,10,"Net Banking",1.7
4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes,6a70fe8c,4910ebd8,7d819bf0,2024-10-23,9:56,69,1917.97,7,Wallet,4.7
